ㄊㄤˊ ㄘㄨˋ ㄆㄞˊ ㄍㄨˇ	糖醋排骨 1
ㄊㄤˊ ㄘㄨˋ ㄖㄡˋ ㄎㄨㄞˋ	糖醋肉塊 1
ㄊㄤˊ ㄘㄨˋ ㄔˋ ㄖㄡˋ ㄊㄧㄠˊ	糖醋赤肉條 0
ㄊㄤˊ ㄘㄨˋ ㄩˊ	糖醋魚 3
ㄊㄤˊ ㄕㄨㄤ	糖霜 2
ㄊㄤˊ ㄌㄟˋ	醣類 19 糖類 3
ㄊㄤˊ ㄕˊ	糖食 2
ㄑㄧㄡˇ ㄕˋ	糗事 12
ㄘㄠ ㄇㄧˇ	糙米 10
ㄘㄠ ㄇㄧˇ ㄊㄤ	糙米湯 1
ㄘㄠ ㄇㄧˇ ㄈㄢˋ	糙米飯 3
ㄘㄠ ㄇㄧˇ ㄨㄟˇ ㄩˊ ㄓㄡ	糙米鮪魚粥 0
ㄇㄧˊ ㄌㄢˋ	糜爛 13 靡爛 1
ㄇㄧˊ ㄇㄧˊ ㄓ ㄧㄣ	糜糜之音 0
ㄇㄧˊ ㄈㄟˋ	糜費 0 麋沸 0
ㄈㄣˋ ㄅㄧㄢˋ	糞便 54
ㄈㄣˋ ㄊㄨˇ	糞土 3
ㄈㄣˋ ㄎㄥ	糞坑 7
ㄈㄣˋ ㄉㄨㄟ	糞堆 3
ㄈㄣˋ ㄖㄤˇ	糞壤 0
ㄈㄣˋ ㄔˊ	糞池 3
ㄈㄣˋ ㄨ	糞污 0
ㄈㄣˋ ㄈㄟˊ	糞肥 0
ㄗㄠ ㄌㄢˋ	糟爛 0
ㄗㄠ ㄉㄜ˙	糟的 76
ㄗㄠ ㄆㄛˋ	糟粕 4
ㄗㄠ ㄍㄠ	糟糕 172
ㄗㄠ ㄍㄠ ㄌㄜ˙	糟糕了 8
ㄗㄠ ㄎㄤ	糟糠 2
ㄗㄠ ㄎㄤ ㄓ ㄑㄧ	糟糠之妻 1
ㄗㄠ ㄊㄚˋ	糟蹋 24 蹧蹋 3
ㄗㄠ ㄊㄡˋ ㄌㄜ˙	糟透了 5
ㄎㄤ ㄅㄧˇ	糠秕 0
ㄎㄤ ㄏㄨㄚ	糠花 0
ㄎㄤ ㄒㄧㄚ	糠蝦 0
ㄎㄤ ㄑㄩㄢˊ	糠醛 0
ㄌㄧㄤˊ ㄗㄨㄛˋ	糧作 1
ㄌㄧㄤˊ ㄘㄤ	糧倉 4 糧艙 0
ㄌㄧㄤˊ ㄕㄤ	糧商 66
ㄌㄧㄤˊ ㄐㄧˋ	良計 2 糧季 0
ㄌㄧㄤˊ ㄉㄧㄢˋ	糧店 1
ㄌㄧㄤˊ ㄏㄜˊ	糧涸 0
ㄌㄧㄤˊ ㄆㄧㄠˋ	糧票 5
ㄌㄧㄤˊ ㄇㄛˋ	糧秣 1
ㄌㄧㄤˊ ㄓㄢˋ	糧站 2
ㄌㄧㄤˊ ㄘㄠˇ	糧草 5
ㄌㄧㄤˊ ㄏㄤˊ	糧行 0
ㄌㄧㄤˊ ㄉㄞˋ	糧袋 0
ㄌㄧㄤˊ ㄕˊ	糧食 300
ㄌㄧㄤˊ ㄕˊ ㄗㄨㄛˋ ㄨˋ	糧食作物 1
ㄌㄧㄤˊ ㄕˊ ㄐㄩˊ	糧食局 22
ㄌㄧㄤˊ ㄕˊ ㄐㄩˊ ㄓㄤˇ	糧食局長 4
ㄌㄧㄤˊ ㄒㄧㄤˇ	糧餉 0
ㄋㄨㄛˋ ㄇㄧˇ	糯米 38
ㄋㄨㄛˋ ㄇㄧˇ ㄊㄨㄢˊ	糯米團 1
ㄋㄨㄛˋ ㄇㄧˇ ㄑㄧㄠˊ	糯米橋 0
ㄋㄨㄛˋ ㄇㄧˇ ㄈㄣˇ	糯米粉 2
ㄋㄨㄛˋ ㄇㄧˇ ㄍㄠ	糯米糕 0
ㄋㄨㄛˋ ㄇㄧˇ ㄔㄤˊ	糯米腸 1
ㄋㄨㄛˋ ㄇㄧˇ ㄐㄧㄡˇ	糯米酒 1
ㄋㄨㄛˋ ㄇㄧˇ ㄈㄢˋ	糯米飯 3
ㄋㄨㄛˋ ㄇㄧˇ ㄈㄢˋ ㄊㄨㄢˊ	糯米飯團 0
ㄊㄨㄢˊ ㄗˇ	糰子 0
ㄊㄨㄢˊ ㄗ˙	糰子 0
ㄌㄧˋ ㄈㄢˋ	糲飯 0
ㄉㄧˊ ㄇㄧˇ	糴米 0
ㄊㄧㄠˋ ㄈㄥ ㄇㄞˋ ㄩˇ	糶風賣雨 0
ㄒㄧˋ ㄓㄨˇ ㄖㄣˋ	系主任 90
ㄒㄧˋ ㄔㄨ ㄇㄧㄥˊ ㄇㄣˊ	系出名門 1
ㄒㄧˋ ㄎㄢ	系刊 0
ㄒㄧˋ ㄌㄧㄝˋ	系列 1130
ㄒㄧˋ ㄌㄧㄝˋ ㄏㄨㄚˋ	系列化 2
ㄒㄧˋ ㄌㄧㄝˋ ㄉㄜ˙	系列的 101
ㄒㄧˋ ㄌㄧㄝˋ ㄙㄞˋ	系列賽 0
ㄒㄧˋ ㄒㄩㄝˊ ㄏㄨㄟˋ	系學會 16
ㄒㄧˋ ㄗㄨˊ	系族 1
ㄒㄧˋ ㄊㄨㄥˇ	系統 5479
ㄒㄧˋ ㄊㄨㄥˇ ㄕㄤˋ ㄒㄧㄢˋ	系統上線 1
ㄒㄧˋ ㄊㄨㄥˇ ㄈㄣ ㄒㄧ	系統分析 1
ㄒㄧˋ ㄊㄨㄥˇ ㄈㄣ ㄌㄟˋ	系統分類 2
ㄒㄧˋ ㄊㄨㄥˇ ㄏㄨㄚˋ	系統化 35
ㄒㄧˋ ㄊㄨㄥˇ ㄍㄨㄥ ㄔㄥˊ	系統工程 2
ㄒㄧˋ ㄊㄨㄥˇ ㄔㄤˇ	系統廠 0
ㄒㄧˋ ㄊㄨㄥˇ ㄒㄧㄥˋ	系統性 54
ㄒㄧˋ ㄊㄨㄥˇ ㄈㄚ ㄩˋ	系統發育 1
ㄒㄧˋ ㄊㄨㄥˇ ㄌㄨㄣˋ	系統論 0
ㄒㄧˋ ㄊㄨㄥˇ ㄈㄨˋ ㄗㄞˇ	系統負載 0
ㄒㄧˋ ㄏㄨㄚ	系花 0
ㄒㄧˋ ㄆㄨˇ	系譜 9
ㄒㄧˋ ㄍㄨㄢˇ	系館 44 細管 4
ㄐㄧㄡ ㄏㄜˊ	糾合 2 糾劾 0 鳩合 0
ㄐㄧㄡ ㄔㄚˊ	糾察 19
ㄐㄧㄡ ㄔㄚˊ ㄖㄣˊ ㄩㄢˊ	糾察人員 0
ㄐㄧㄡ ㄔㄚˊ ㄉㄨㄟˋ	糾察隊 15
ㄐㄧㄡ ㄔㄚˊ ㄉㄨㄟˋ ㄓㄤˇ	糾察隊長 1
ㄐㄧㄡ ㄊㄢˊ	糾彈 2
ㄐㄧㄡ ㄓㄥˋ	糾正 147
ㄐㄧㄡ ㄓㄥˋ ㄈㄚˇ	糾正法 0
ㄐㄧㄡ ㄓㄨㄥˋ	糾眾 2
ㄐㄧㄡ ㄈㄣ	糾紛 283
ㄐㄧㄡ ㄐㄧㄝˊ	糾結 36
ㄐㄧㄡ ㄔㄢˊ	糾纏 79
ㄐㄧㄡ ㄔㄢˊ ㄅㄨˋ ㄑㄧㄥ	糾纏不清 5
ㄐㄧㄡ ㄐㄩˇ	糾舉 4
ㄐㄧㄡ ㄍㄜˇ	糾葛 46
ㄐㄧˋ ㄧ ㄍㄨㄛˊ ㄨ	紀伊國屋 5
ㄐㄧˋ ㄓㄨㄢˋ	紀傳 8
ㄐㄧˋ ㄓㄨㄢˋ ㄊㄧˇ	紀傳體 2
ㄐㄧˋ ㄩㄢˊ	紀元 59
ㄐㄧˋ ㄩㄢˊ ㄑㄧㄢˊ	紀元前 0
ㄐㄧˋ ㄩㄢˊ ㄏㄡˋ	紀元後 0
ㄐㄧˋ ㄋㄧㄢˊ	紀年 9
ㄐㄧˋ ㄌㄩˋ	紀律 117
ㄐㄧˋ ㄌㄩˋ ㄧㄢˊ ㄇㄧㄥˊ	紀律嚴明 0
ㄐㄧˋ ㄌㄩˋ ㄒㄧㄥˋ	紀律性 0
ㄐㄧˋ ㄌㄩˋ ㄔㄨˇ ㄈㄣˋ	紀律處分 0
ㄐㄧˋ ㄉㄜˊ ㄐㄧㄢˋ	紀德艦 30
ㄐㄧˋ ㄋㄧㄢˋ	紀念 1203 記念 8
ㄐㄧˋ ㄋㄧㄢˋ ㄘㄜˋ	紀念冊 20
ㄐㄧˋ ㄋㄧㄢˋ ㄆㄧㄣˇ	紀念品 123
ㄐㄧˋ ㄋㄧㄢˋ ㄆㄧㄣˇ ㄉㄧㄢˋ	紀念品店 12
ㄐㄧˋ ㄋㄧㄢˋ ㄊㄤˊ	紀念堂 103
ㄐㄧˋ ㄋㄧㄢˋ ㄉㄚˋ ㄏㄨㄟˋ	紀念大會 4
ㄐㄧˋ ㄋㄧㄢˋ ㄅㄧˋ	紀念幣 13
ㄐㄧˋ ㄋㄧㄢˋ ㄒㄧㄥˋ	紀念性 16
ㄐㄧˋ ㄋㄧㄢˋ ㄖˋ	紀念日 93
ㄐㄧˋ ㄋㄧㄢˋ ㄏㄨㄟˋ	紀念會 12
ㄐㄧˋ ㄋㄧㄢˋ ㄨˋ	紀念物 14
ㄐㄧˋ ㄋㄧㄢˋ ㄅㄟ	紀念碑 58
ㄐㄧˋ ㄋㄧㄢˋ ㄘˊ	紀念祠 0
ㄐㄧˋ ㄋㄧㄢˋ ㄓㄤ	紀念章 5
ㄐㄧˋ ㄋㄧㄢˋ ㄓㄡ	紀念週 1
ㄐㄧˋ ㄋㄧㄢˋ ㄐㄧㄡˇ	紀念酒 0
ㄐㄧˋ ㄋㄧㄢˋ ㄍㄨㄢˇ	紀念館 137
ㄐㄧˋ ㄋㄧㄢˋ ㄍㄨㄢˇ ㄌㄧˇ	紀念館裡 1
ㄐㄧˋ ㄩㄣˊ	紀昀 1
ㄐㄧˋ ㄍㄤ	紀綱 5
ㄐㄧˋ ㄒㄧㄥˊ	紀行 4
ㄐㄧˋ ㄌㄨˋ	紀錄 5097 記錄 1146
ㄐㄧˋ ㄌㄨˋ ㄒㄧㄚˋ ㄌㄞˊ	記錄下來 57 紀錄下來 7
ㄐㄧˋ ㄌㄨˋ ㄆㄧㄢˋ	紀錄片 3544 記錄片 64
ㄐㄧˋ ㄌㄨˋ ㄆㄧㄢˋ ㄌㄧˇ	紀錄片裡 41
ㄐㄧˋ ㄒㄧㄤ	紀香 2
ㄓㄡˋ ㄨㄤˊ	紂王 9
ㄩㄝ ㄧˋ ㄐㄧㄣ ㄖㄡˋ	約一斤肉 0
ㄩㄝ ㄧˋ ㄩㄝ	約一約 0
ㄩㄝ ㄖㄣˊ	約人 4
ㄩㄝ ㄅㄛˊ ㄐㄧˋ	約伯記 0
ㄩㄝ ㄎㄜˋ	約克 5
ㄩㄝ ㄎㄜˋ ㄒㄧㄚˋ	約克夏 2
ㄩㄝ ㄈㄣ	約分 10
ㄩㄝ ㄈㄣ ㄈㄚˇ	約分法 0
ㄩㄝ ㄊㄨㄥˊ	約同 4
ㄩㄝ ㄗㄞˋ	約在 71
ㄩㄝ ㄏㄠˇ	約好 48
ㄩㄝ ㄉㄧㄥˋ	約定 147
ㄩㄝ ㄉㄧㄥˋ ㄙㄨˊ ㄔㄥˊ	約定俗成 11
ㄩㄝ ㄉㄧㄥˋ ㄔㄥˊ ㄙㄨˊ	約定成俗 4
ㄩㄝ ㄔㄥˊ	約成 19
ㄩㄝ ㄇㄛ	約摸 0
ㄩㄝ ㄕㄨˋ	約束 168 約數 6
ㄩㄝ ㄉㄢˋ	約旦 67
ㄩㄝ ㄉㄢˋ ㄖㄣˊ	約旦人 0
ㄩㄝ ㄉㄢˋ ㄏㄜˊ	約旦河 14
ㄩㄝ ㄕˋ	約是 99
ㄩㄝ ㄕㄨ ㄧㄚˇ	約書亞 3
ㄩㄝ ㄕㄨ ㄧㄚˇ ㄐㄧˋ	約書亞記 1
ㄩㄝ ㄏㄨㄟˋ	約會 97
ㄩㄝ ㄑㄧˊ	約期 12
ㄩㄝ ㄕㄨˋ ㄌㄧˋ	約束力 20
ㄩㄝ ㄈㄚˇ	約法 10
ㄩㄝ ㄈㄚˇ ㄙㄢ ㄓㄤ	約法三章 6
ㄩㄝ ㄨㄟˊ	約為 129
ㄩㄝ ㄙㄜˋ	約瑟 49
ㄩㄝ ㄙㄜˋ ㄈㄨ	約瑟夫 12
ㄩㄝ ㄌㄩㄝˋ	約略 31
ㄩㄝ ㄌㄩㄝˋ ㄕˋ	約略是 1
ㄩㄝ ㄌㄩㄝˋ ㄨㄟˊ	約略為 0
ㄩㄝ ㄍㄠˇ	約稿 1
ㄩㄝ ㄐㄧㄢˇ	約簡 0
ㄩㄝ ㄐㄧㄢˇ ㄔㄥˊ	約簡成 0
ㄩㄝ ㄏㄢˋ	約翰 162
ㄩㄝ ㄏㄢˋ ㄋㄧˊ ㄙ ㄅㄠˇ	約翰尼斯堡 17
ㄩㄝ ㄏㄢˋ ㄑㄩ ㄈㄨˊ ㄊㄚˇ	約翰屈伏塔 3
ㄩㄝ ㄏㄢˋ ㄈㄨˊ ㄧㄣ	約翰福音 1
ㄩㄝ ㄏㄢˋ ㄌㄢˊ ㄋㄨㄥˊ	約翰藍儂 3
ㄩㄝ ㄏㄢˋ ㄗㄡˇ ㄌㄨˋ	約翰走路 8
ㄩㄝ ㄏㄢˋ ㄗㄡˇ ㄌㄨˋ ㄅㄟ	約翰走路盃 2
ㄩㄝ ㄏㄢˋ ㄏㄨㄛˋ ㄆㄨˇ ㄐㄧㄣ ㄙ	約翰霍普金斯 4
ㄩㄝ ㄏㄢˋ ㄨㄟˊ ㄣ	約翰韋恩 4
ㄩㄝ ㄆㄧㄣˋ ㄍㄨˋ	約聘雇 14 約聘僱 12
ㄩㄝ ㄆㄧㄥˋ ㄍㄨˋ	約聘雇 14 約聘僱 12
ㄩㄝ ㄇㄛˋ	約莫 77
ㄩㄝ ㄐㄧㄢˋ	約見 11
ㄩㄝ ㄐㄧˋ	約計 5
ㄩㄝ ㄊㄢˊ	約談 94
ㄩㄝ ㄑㄧㄥˇ	約請 3
ㄏㄨㄥˊ ㄅㄨˊ ㄖㄤˋ	紅不讓 3
ㄏㄨㄥˊ ㄓㄨㄥ	紅中 3
ㄏㄨㄥˊ ㄓㄨㄥ ㄅㄞˊ ㄅㄢˇ	紅中白板 0
ㄏㄨㄥˊ ㄉㄢ	紅丹 0
ㄏㄨㄥˊ ㄌㄜ˙	紅了 41
ㄏㄨㄥˊ ㄖㄣˊ ㄉㄨㄟˋ	紅人隊 1
ㄏㄨㄥˊ ㄍㄨㄤ ㄇㄢˇ ㄇㄧㄢˋ	紅光滿面 1
ㄏㄨㄥˊ ㄍㄨㄢˋ	紅冠 1
ㄏㄨㄥˊ ㄍㄨㄢ ㄕㄨㄟˇ ㄐㄧ	紅冠水雞 1
ㄏㄨㄥˊ ㄅㄠ	紅包 114
ㄏㄨㄥˊ ㄅㄠ ㄔㄤˇ	紅包場 2
ㄏㄨㄥˊ ㄅㄠ ㄉㄞˋ	紅包袋 5
ㄏㄨㄥˊ ㄕˊ ㄗˋ	紅十字 58
ㄏㄨㄥˊ ㄕˊ ㄗˋ ㄏㄨㄟˋ	紅十字會 45
ㄏㄨㄥˊ ㄔㄨㄣˊ ㄗㄨˊ	紅唇族 9
ㄏㄨㄥˊ ㄉㄢ ㄗ˙	紅單子 0
ㄏㄨㄥˊ ㄗㄨㄟˇ ㄏㄟ ㄅㄟ	紅嘴黑鵯 3
ㄏㄨㄥˊ ㄙˋ ㄐㄩㄣ	紅四軍 0
ㄏㄨㄥˊ ㄊㄨˇ	紅土 7
ㄏㄨㄥˊ ㄔㄤˇ	紅場 10
ㄏㄨㄥˊ ㄔㄣˊ	紅塵 36
ㄏㄨㄥˊ ㄖㄤˇ	紅壤 0
ㄏㄨㄥˊ ㄨㄞˋ ㄍㄨㄤ	紅外光 9
ㄏㄨㄥˊ ㄨㄞˋ ㄒㄧㄢˋ	紅外線 70
ㄏㄨㄥˊ ㄨㄞˋ ㄒㄧㄢˋ ㄍㄨㄤ ㄆㄨˇ	紅外線光譜 0
ㄏㄨㄥˊ ㄨㄞˋ ㄒㄧㄢˋ ㄕㄜˋ ㄧㄥˇ	紅外線攝影 1
ㄏㄨㄥˊ ㄨㄞˋ ㄒㄧㄢˋ ㄉㄥ	紅外線燈 0
ㄏㄨㄥˊ ㄋㄩˇ	紅女 2
ㄏㄨㄥˊ ㄓㄨㄤ	紅妝 0
ㄏㄨㄥˊ ㄍㄨ	紅姑 0
ㄏㄨㄥˊ ㄋㄧㄤˊ	紅娘 12
ㄏㄨㄥˊ ㄗˋ	紅字 11
ㄏㄨㄥˊ ㄏㄞˊ ㄦˊ	紅孩兒 7
ㄏㄨㄥˊ ㄒㄩㄝˊ	紅學 7
ㄏㄨㄥˊ ㄅㄠˇ ㄕˊ	紅寶石 4
ㄏㄨㄥˊ ㄒㄧㄠˇ ㄅㄧㄥ	紅小兵 1
ㄏㄨㄥˊ ㄨㄟˇ ㄅㄛˊ ㄌㄠˊ	紅尾伯勞 0
ㄏㄨㄥˊ ㄧㄢˊ	紅顏 5 紅岩 1 閎言 0
ㄏㄨㄥˊ ㄉㄞˋ	紅帶 0
ㄏㄨㄥˊ ㄉㄞˋ ㄗ˙	紅帶子 0
ㄏㄨㄥˊ ㄇㄠˋ ㄗ˙	紅帽子 1
ㄏㄨㄥˊ ㄉㄧˇ	紅底 2
ㄏㄨㄥˊ ㄉㄧˇ ㄅㄞˊ ㄗˋ	紅底白字 0
ㄏㄨㄥˊ ㄉㄢˋ ㄗˇ	紅彈子 0
ㄏㄨㄥˊ ㄊㄨㄥˊ ㄊㄨㄥˊ	紅彤彤 0
ㄏㄨㄥˊ ㄉㄜ˙	紅的 143 紅得 8
ㄏㄨㄥˊ ㄉㄜˊ ㄈㄚ ㄗˇ	紅得發紫 2
ㄏㄨㄥˊ ㄉㄜ˙ ㄈㄚ ㄗˇ	紅得發紫 2
ㄏㄨㄥˊ ㄒㄧㄣ	紅心 11
ㄏㄨㄥˊ ㄒㄧㄣ ㄅㄚˇ	紅心靶 0
ㄏㄨㄥˊ ㄅㄢ	紅斑 17 紅班 4
ㄏㄨㄥˊ ㄅㄢ ㄒㄧㄥˋ ㄌㄤˊ ㄔㄨㄤ	紅斑性狼瘡 3
ㄏㄨㄥˊ ㄖˋ	紅日 3
ㄏㄨㄥˊ ㄒㄧㄥ	紅星 14
ㄏㄨㄥˊ ㄩㄣˋ	紅暈 6 鴻運 4 紅運 2
ㄏㄨㄥˊ ㄇㄨˋ	紅木 7
ㄏㄨㄥˊ ㄕㄢ	紅杉 4 紅衫 3
ㄏㄨㄥˊ ㄕㄢ ㄌㄧㄣˊ	紅杉林 1
ㄏㄨㄥˊ ㄒㄧㄥˋ ㄔㄨ ㄑㄧㄤˊ	紅杏出牆 4
ㄏㄨㄥˊ ㄙㄨㄥ	紅松 0
ㄏㄨㄥˊ ㄍㄨㄛˇ	紅果 1
ㄏㄨㄥˊ ㄌㄧˋ ㄙㄜˋ	紅栗色 1
ㄏㄨㄥˊ ㄇㄟˊ	紅梅 6 紅莓 1
ㄏㄨㄥˊ ㄗㄨㄥ ㄙㄜˋ	紅棕色 3
ㄏㄨㄥˊ ㄗㄠˇ	紅棗 30
ㄏㄨㄥˊ ㄗㄠˇ ㄊㄤ	紅棗湯 0
ㄏㄨㄥˊ ㄗㄠˇ ㄔㄚˊ	紅棗茶 1
ㄏㄨㄥˊ ㄐㄧㄠ	紅椒 0
ㄏㄨㄥˊ ㄐㄧˊ ㄧˋ ㄕˊ	紅極一時 4
ㄏㄨㄥˊ ㄌㄡˊ	紅樓 107
ㄏㄨㄥˊ ㄌㄡˊ ㄇㄥˋ	紅樓夢 34
ㄏㄨㄥˊ ㄅㄧㄠ ㄇㄧˇ ㄐㄧㄡˇ	紅標米酒 25
ㄏㄨㄥˊ ㄕㄨˋ	紅樹 102
ㄏㄨㄥˊ ㄕㄨˋ ㄌㄧㄣˊ	紅樹林 96
ㄏㄨㄥˊ ㄕㄨˋ ㄌㄧㄣˊ ㄓㄢˋ	紅樹林站 4
ㄏㄨㄥˊ ㄎㄨㄞˋ	紅檜 12
ㄏㄨㄥˊ ㄎㄨㄞˋ ㄕㄨˋ	紅檜樹 2
ㄏㄨㄥˊ ㄇㄠˊ	紅毛 56 鴻毛 1
ㄏㄨㄥˊ ㄇㄠˊ ㄉㄢ	紅毛丹 1
ㄏㄨㄥˊ ㄇㄠˊ ㄔㄥˊ	紅毛城 6
ㄏㄨㄥˊ ㄇㄠˊ ㄈㄢ	紅毛番 1
ㄏㄨㄥˊ ㄍㄨㄥˇ	紅汞 0
ㄏㄨㄥˊ ㄏㄜˊ	紅河 2
ㄏㄨㄥˊ ㄏㄜˊ ㄙㄢ ㄐㄧㄠˇ ㄓㄡ	紅河三角洲 1
ㄏㄨㄥˊ ㄏㄜˊ ㄎㄡˇ	紅河口 0
ㄏㄨㄥˊ ㄧㄡˊ ㄔㄠˇ ㄕㄡˇ	紅油炒手 0
ㄏㄨㄥˊ ㄋㄧˊ	紅泥 8 虹霓 0
ㄏㄨㄥˊ ㄧㄤˊ ㄘㄨㄥ	紅洋蔥 2
ㄏㄨㄥˊ ㄏㄞˇ	鴻海 52 紅海 17
ㄏㄨㄥˊ ㄖㄨㄣˋ	紅潤 18
ㄏㄨㄥˊ ㄔㄠˊ	紅潮 5
ㄏㄨㄥˊ ㄏㄨㄛˇ	紅火 7
ㄏㄨㄥˊ ㄖㄜˋ	紅熱 2
ㄏㄨㄥˊ ㄉㄥ	紅燈 104
ㄏㄨㄥˊ ㄉㄥ ㄑㄩ	紅燈區 14
ㄏㄨㄥˊ ㄉㄥ ㄏㄨˋ	紅燈戶 0
ㄏㄨㄥˊ ㄌㄧㄣˊ	紅燐 0 紅磷 0
ㄏㄨㄥˊ ㄕㄠ	紅燒 38
ㄏㄨㄥˊ ㄕㄠ ㄉㄨㄥ ㄍㄨㄚ	紅燒冬瓜 0
ㄏㄨㄥˊ ㄕㄠ ㄎㄡˋ ㄖㄡˋ	紅燒扣肉 0
ㄏㄨㄥˊ ㄕㄠ ㄧㄡˊ ㄉㄡˋ ㄈㄨˇ	紅燒油豆腐 0
ㄏㄨㄥˊ ㄕㄠ ㄋㄧㄡˊ ㄖㄡˋ	紅燒牛肉 7
ㄏㄨㄥˊ ㄕㄠ ㄋㄧㄡˊ ㄋㄢˇ	紅燒牛腩 0
ㄏㄨㄥˊ ㄕㄠ ㄕ ㄗ˙ ㄊㄡˊ	紅燒獅子頭 1
ㄏㄨㄥˊ ㄕㄠ ㄖㄡˋ	紅燒肉 3
ㄏㄨㄥˊ ㄕㄠ ㄉㄡˋ ㄈㄨˇ	紅燒豆腐 0
ㄏㄨㄥˊ ㄕㄠ ㄓㄨ ㄖㄡˋ	紅燒豬肉 0
ㄏㄨㄥˊ ㄕㄠ ㄓㄨ ㄐㄧㄠˇ	紅燒豬腳 0
ㄏㄨㄥˊ ㄕㄠ ㄊㄧˊ ㄅㄤˇ	紅燒蹄膀 0
ㄏㄨㄥˊ ㄕㄠ ㄇㄧㄢˋ ㄌㄨㄣˊ	紅燒麵輪 0
ㄏㄨㄥˊ ㄆㄧㄢˋ	紅片 3
ㄏㄨㄥˊ ㄆㄞˊ	紅牌 14
ㄏㄨㄥˊ ㄩˋ	紅玉 13
ㄏㄨㄥˊ ㄕㄢ ㄏㄨˊ	紅珊瑚 1
ㄏㄨㄥˊ ㄨㄚˇ	紅瓦 4
ㄏㄨㄥˊ ㄋㄢˊ ㄌㄩˋ ㄋㄩˇ	紅男綠女 2
ㄏㄨㄥˊ ㄈㄢ	紅番 4
ㄏㄨㄥˊ ㄓㄣˇ	紅疹 11
ㄏㄨㄥˊ ㄅㄞˊ	紅白 60
ㄏㄨㄥˊ ㄅㄞˊ ㄕˋ	紅白事 0
ㄏㄨㄥˊ ㄅㄞˊ ㄈㄣ ㄇㄧㄥˊ	紅白分明 1
ㄏㄨㄥˊ ㄅㄞˊ ㄊㄧㄝˇ	紅白帖 2
ㄏㄨㄥˊ ㄅㄞˊ ㄐㄧ	紅白機 18
ㄏㄨㄥˊ ㄆㄧˊ	紅皮 7
ㄏㄨㄥˊ ㄆㄧˊ ㄕㄨ	紅皮書 3
ㄏㄨㄥˊ ㄆㄢˊ	紅盤 13
ㄏㄨㄥˊ ㄧㄢˇ	紅眼 12 閎衍 0
ㄏㄨㄥˊ ㄓㄨㄢ	紅磚 76
ㄏㄨㄥˊ ㄓㄨㄢ ㄈㄤˊ	紅磚房 1
ㄏㄨㄥˊ ㄓㄨㄢ ㄉㄠˋ	紅磚道 11
ㄏㄨㄥˊ ㄅㄧˇ	紅筆 0
ㄏㄨㄥˊ ㄍㄨㄢˇ	紅管 0
ㄏㄨㄥˊ ㄔㄡˊ ㄍㄨˇ	紅籌股 1
ㄏㄨㄥˊ ㄈㄣˇ	紅粉 9
ㄏㄨㄥˊ ㄈㄣˇ ㄐㄧㄚ ㄖㄣˊ	紅粉佳人 0
ㄏㄨㄥˊ ㄈㄣˇ ㄓ ㄐㄧˇ	紅粉知己 4
ㄏㄨㄥˊ ㄊㄤˊ	紅糖 0
ㄏㄨㄥˊ ㄏㄨㄥˊ	紅紅 55
ㄏㄨㄥˊ ㄏㄨㄥˊ ㄉㄜ˙	紅紅的 11
ㄏㄨㄥˊ ㄏㄨㄥˊ ㄌㄩˋ ㄌㄩˋ	紅紅綠綠 7
ㄏㄨㄥˊ ㄗˇ ㄙㄜˋ	紅紫色 1
ㄏㄨㄥˊ ㄌㄩˋ	紅綠 44
ㄏㄨㄥˊ ㄌㄩˋ ㄉㄥ	紅綠燈 34
ㄏㄨㄥˊ ㄒㄧㄢˋ	紅線 25
ㄏㄨㄥˊ ㄖㄡˋ ㄍㄨㄟ	紅肉鮭 1
ㄏㄨㄥˊ ㄓㄨㄥˇ	紅腫 34
ㄏㄨㄥˊ ㄌㄧㄢˇ	紅臉 2
ㄏㄨㄥˊ ㄙㄜˋ	紅色 467
ㄏㄨㄥˊ ㄙㄜˋ ㄉㄜ˙	紅色的 48
ㄏㄨㄥˊ ㄙㄜˋ ㄙㄨˋ	紅色素 0
ㄏㄨㄥˊ ㄙㄜˋ ㄊㄧㄠˊ	紅色調 1
ㄏㄨㄥˊ ㄏㄨㄚ	紅花 36
ㄏㄨㄥˊ ㄊㄧㄠˊ	紅苕 0
ㄏㄨㄥˊ ㄔㄚˊ	紅茶 117
ㄏㄨㄥˊ ㄔㄚˊ ㄉㄧㄢˋ	紅茶店 6
ㄏㄨㄥˊ ㄔㄚˊ ㄍㄨ	紅茶菇 1
ㄏㄨㄥˊ ㄔㄚˊ ㄉㄞˋ	紅茶袋 1
ㄏㄨㄥˊ ㄧㄝˋ ㄍㄨㄛˊ ㄒㄧㄠˇ	紅葉國小 0
ㄏㄨㄥˊ ㄧㄝˋ ㄕㄠˋ ㄅㄤˋ	紅葉少棒 2
ㄏㄨㄥˊ ㄧㄝˋ ㄕㄠˋ ㄅㄤˋ ㄉㄨㄟˋ	紅葉少棒隊 1
ㄏㄨㄥˊ ㄧㄝˋ ㄘㄨㄣ	紅葉村 2
ㄏㄨㄥˊ ㄧㄝˋ ㄕㄨˋ	紅葉樹 0
ㄏㄨㄥˊ ㄓㄜ˙	紅著 13
ㄏㄨㄥˊ ㄓㄜ˙ ㄧㄢˇ ㄐㄧㄥ	紅著眼睛 0
ㄏㄨㄥˊ ㄓㄜ˙ ㄌㄧㄢˇ	紅著臉 11
